Price,journey_day,journey_month,journey_year,Dept_Time_hour,Dept_Time_min,Arrival_Time_hour,Arrival_Time_min,dur_hour,dur_min
10844,1,5,2019,21,10,4,40,7,30
7480,21,5,2019,17,20,9,25,16,5
5684,24,6,2019,17,10,1,30,8,20
14714,6,6,2019,16,0,19,0,27,0
9314,1,4,2019,9,35,18,0,8,25
4435,15,3,2019,20,45,23,20,2,35
11789,27,6,2019,7,30,19,0,11,30
3919,3,4,2019,21,10,0,5,2,55
5198,6,4,2019,15,15,18,10,2,55
4273,24,3,2019,5,45,8,35,2,50
8820,9,5,2019,17,0,18,50,25,50
2754,6,5,2019,12,0,13,30,1,30
8085,9,6,2019,20,20,23,25,27,5
10539,9,6,2019,20,25,21,5,24,40
14676,9,6,2019,9,35,22,5,12,30
6017,27,3,2019,2,15,4,25,26,10
4544,1,4,2019,18,55,22,0,3,5
4140,6,3,2019,13,5,16,20,3,15
7229,3,5,2019,11,10,14,5,2,55
16373,9,3,2019,22,0,19,15,21,15
10991,1,5,2019,5,50,23,15,17,25
9663,18,5,2019,14,5,12,0,21,55
14305,1,3,2019,22,0,23,20,25,20
6752,15,5,2019,16,45,7,10,14,25
8529,12,6,2019,16,30,9,20,16,50
4729,27,3,2019,5,35,8,50,3,15
7670,18,5,2019,8,45,21,0,12,15
4995,3,5,2019,10,20,11,50,1,30
7229,1,5,2019,8,20,11,20,3,0
4823,27,4,2019,7,10,10,5,2,55
3782,27,3,2019,19,35,22,5,2,30
12898,21,5,2019,18,15,19,0,24,45
3841,24,5,2019,22,20,0,40,2,20
9627,18,5,2019,10,35,19,0,8,25
14571,9,6,2019,21,10,12,0,14,50
6985,24,3,2019,15,20,17,55,2,35
8040,21,6,2019,7,5,8,30,1,25
4804,21,6,2019,22,15,0,50,2,35
10678,27,6,2019,4,55,19,0,14,5
14231,24,3,2019,16,55,18,10,25,15
8529,12,6,2019,20,0,16,20,20,20
11753,24,6,2019,10,55,19,15,8,20
16704,18,5,2019,23,5,4,25,29,20
13374,6,6,2019,18,55,4,40,9,45
3625,1,5,2019,21,5,22,25,1,20
16079,21,5,2019,16,0,19,0,27,0
10262,27,6,2019,20,55,12,35,15,40
9663,15,5,2019,6,30,12,0,5,30
9595,18,5,2019,18,0,1,30,7,30
4804,24,6,2019,17,15,19,50,2,35
12744,9,6,2019,10,0,5,25,19,25
6961,1,6,2019,13,20,16,10,2,50
9663,6,5,2019,14,5,4,40,14,35
7575,21,5,2019,10,35,19,15,8,40
13355,3,3,2019,19,10,10,35,15,25
12592,24,5,2019,9,25,13,45,28,20
3625,1,6,2019,13,55,15,25,1,30
10262,24,6,2019,15,0,4,25,13,25
9443,21,5,2019,19,45,19,15,23,30
18959,9,3,2019,8,40,19,15,10,35
4784,3,3,2019,6,20,7,45,1,25
7893,1,4,2019,17,30,12,0,18,30
14431,27,6,2019,6,50,7,40,24,50
79512,1,3,2019,5,45,11,25,5,40
3210,24,5,2019,19,35,21,5,1,30
13677,9,3,2019,6,0,21,0,15,0
7480,27,5,2019,6,5,9,25,27,20
8372,24,6,2019,19,0,7,40,12,40
11664,27,3,2019,5,25,4,25,23,0
6961,18,6,2019,10,0,12,45,2,45
6121,24,4,2019,17,0,19,45,2,45
5911,12,4,2019,6,10,8,55,2,45
3398,6,5,2019,11,40,14,30,2,50
7530,9,6,2019,19,0,1,30,6,30
3419,24,5,2019,20,55,23,40,2,45
6558,24,3,2019,21,10,0,5,2,55
10203,9,6,2019,20,30,20,25,23,55
11087,12,3,2019,18,55,20,20,25,25
5575,24,3,2019,20,30,23,20,2,50
6152,24,4,2019,7,55,22,25,14,30
5608,9,5,2019,10,20,17,35,7,15
17261,6,3,2019,11,40,10,25,22,45
15129,9,5,2019,9,40,12,35,26,55
3419,6,5,2019,20,55,23,40,2,45
6218,21,3,2019,10,45,15,30,4,45
14714,3,6,2019,2,15,12,35,10,20
14848,3,6,2019,11,30,19,15,7,45
9358,12,5,2019,10,20,17,35,7,15
8366,6,5,2019,9,25,7,55,22,30
15342,6,3,2019,11,30,19,15,7,45
5678,21,3,2019,3,5,4,25,1,20
4804,6,5,2019,22,15,0,50,2,35
14571,24,5,2019,8,25,16,20,7,55
12681,1,4,2019,8,25,20,45,12,20
17261,6,3,2019,21,25,10,25,13,0
9922,9,6,2019,17,0,10,45,17,45
10844,18,5,2019,18,55,12,0,17,5
4423,21,4,2019,5,55,8,35,2,40
3419,24,5,2019,1,30,4,15,2,45
14714,24,6,2019,22,50,4,25,5,35
11087,9,3,2019,5,45,11,25,5,40
6316,27,6,2019,16,0,1,30,9,30
3543,27,5,2019,9,45,12,0,2,15
14571,6,6,2019,18,55,12,0,17,5
14676,9,6,2019,9,35,18,0,8,25
17261,6,3,2019,16,55,9,30,16,35
13941,15,5,2019,8,25,23,35,15,10
13348,3,3,2019,6,10,8,15,26,5
8016,18,6,2019,11,10,14,5,2,55
12898,27,5,2019,7,5,12,35,5,30
7229,9,4,2019,18,55,22,0,3,5
2017,27,6,2019,5,45,7,15,1,30
16736,6,3,2019,8,0,19,10,11,10
3873,18,6,2019,17,10,19,40,2,30
6704,9,5,2019,14,20,22,30,8,10
10844,6,6,2019,18,55,19,50,24,55
7450,9,3,2019,19,40,22,20,2,40
16736,6,3,2019,16,55,5,5,12,10
10262,15,6,2019,15,0,12,35,21,35
10991,1,5,2019,5,50,16,15,34,25
3311,6,6,2019,21,10,0,5,2,55
7081,24,5,2019,10,35,1,30,14,55
3943,27,4,2019,21,15,0,15,3,0
8372,21,5,2019,13,0,19,15,6,15
11701,9,3,2019,19,45,19,15,23,30
5769,3,6,2019,15,15,18,10,2,55
15965,12,6,2019,15,5,1,30,10,25
4423,12,6,2019,9,30,12,20,2,50
6136,15,3,2019,9,45,14,25,4,40
11087,12,3,2019,16,55,23,0,6,5
3540,3,6,2019,5,15,7,40,2,25
12898,21,5,2019,14,0,4,25,14,25
4591,18,4,2019,6,5,8,50,2,45
8635,24,3,2019,4,0,7,40,27,40
14714,27,6,2019,9,0,19,0,10,0
14151,18,5,2019,20,25,19,10,22,45
8835,1,6,2019,4,55,19,15,14,20
11936,21,5,2019,17,30,8,55,15,25
13882,9,6,2019,21,35,12,35,15,0
5117,1,4,2019,17,20,9,25,16,5
4544,24,5,2019,15,15,18,10,2,55
6442,15,5,2019,6,50,22,30,15,40
10441,9,5,2019,22,0,19,15,21,15
2227,21,5,2019,20,5,21,40,1,35
7229,15,4,2019,6,0,8,45,2,45
10262,1,6,2019,13,0,19,0,6,0
13817,12,3,2019,8,0,21,20,13,20
5975,21,5,2019,17,55,22,50,4,55
4148,21,3,2019,21,25,0,5,2,40
13587,6,6,2019,11,30,21,0,9,30
2759,21,3,2019,3,5,4,25,1,20
7229,15,5,2019,19,50,22,50,3,0
13547,9,5,2019,7,5,7,40,24,35
3873,21,6,2019,6,55,9,30,2,35
14388,21,5,2019,16,30,4,40,12,10
13731,24,5,2019,18,55,10,5,15,10
3815,27,3,2019,6,55,9,35,2,40
5678,15,3,2019,15,50,17,20,1,30
9663,9,5,2019,8,25,9,20,24,55
8855,21,5,2019,16,40,0,15,7,35
15129,9,5,2019,9,40,4,25,18,45
13555,18,3,2019,16,55,23,0,6,5
10844,21,5,2019,21,10,8,15,11,5
7832,21,3,2019,11,40,21,20,9,40
11150,27,6,2019,23,5,12,35,13,30
8452,9,5,2019,20,20,10,45,14,25
9646,9,6,2019,9,45,16,10,6,25
3943,24,6,2019,10,10,13,0,2,50
5281,12,6,2019,7,0,12,55,5,55
14667,1,6,2019,17,15,7,40,14,25
14571,24,5,2019,20,0,9,20,13,20
28097,1,3,2019,5,50,12,20,6,30
17471,6,3,2019,20,35,19,10,22,35
10577,12,6,2019,8,0,19,0,11,0
14848,24,6,2019,11,30,19,15,7,45
4591,15,4,2019,23,30,2,20,2,50
3597,18,5,2019,19,35,21,55,2,20
6938,27,5,2019,16,10,22,30,6,20
3807,24,6,2019,19,55,22,25,2,30
10262,12,6,2019,9,0,19,0,10,0
11432,9,5,2019,8,20,20,25,12,5
7229,21,3,2019,19,55,22,35,2,40
14848,21,5,2019,11,30,19,15,7,45
8586,15,5,2019,6,30,23,35,17,5
6106,9,4,2019,10,35,19,15,8,40
3873,3,5,2019,22,20,0,40,2,20
15812,15,6,2019,11,40,19,0,7,20
12121,24,5,2019,20,25,14,25,18,0
8586,12,5,2019,6,30,19,50,13,20
7354,12,6,2019,7,30,19,15,11,45
4778,6,3,2019,21,25,0,5,2,40
6838,9,6,2019,8,30,21,0,12,30
10276,6,3,2019,9,45,22,20,12,35
8016,18,6,2019,8,20,11,20,3,0
4943,21,3,2019,8,15,18,30,10,15
4823,24,6,2019,8,30,11,20,2,50
12996,1,4,2019,8,25,16,20,7,55
9929,27,5,2019,9,0,19,15,10,15
9508,3,6,2019,10,0,1,30,15,30
5674,21,3,2019,18,5,21,10,3,5
3858,18,6,2019,11,35,14,0,2,25
4804,24,5,2019,22,15,0,50,2,35
13377,27,5,2019,14,0,1,30,11,30
12898,27,5,2019,15,0,4,25,13,25
4409,1,6,2019,10,20,12,55,2,35
8759,1,6,2019,7,55,22,25,14,30
10394,3,3,2019,0,30,23,55,23,25
3858,18,3,2019,11,35,14,0,2,25
6253,15,6,2019,7,55,13,25,5,30
15129,27,5,2019,19,10,12,35,17,25
4773,24,3,2019,6,35,14,25,7,50
9663,21,5,2019,6,30,9,20,26,50
12692,12,6,2019,17,0,9,45,16,45
3943,6,6,2019,1,30,4,15,2,45
10703,12,5,2019,17,0,21,5,28,5
8784,27,3,2019,6,40,21,0,14,20
11622,9,6,2019,9,15,19,0,9,45
5277,24,5,2019,22,5,0,25,2,20
8327,21,5,2019,16,45,7,10,14,25
6885,9,3,2019,5,35,8,50,3,15
8016,12,6,2019,17,45,20,45,3,0
10112,1,6,2019,23,30,4,35,5,5
14871,6,3,2019,17,30,1,35,8,5
10262,9,6,2019,9,0,19,0,10,0
2470,24,3,2019,19,35,21,5,1,30
11622,9,3,2019,13,15,9,25,20,10
8662,6,5,2019,20,20,10,45,14,25
11972,24,6,2019,17,15,19,15,26,0
11992,6,6,2019,9,25,4,25,19,0
12373,18,5,2019,10,0,4,25,18,25
7198,1,6,2019,10,0,1,30,15,30
14714,15,6,2019,7,5,12,35,5,30
6316,9,6,2019,16,0,1,30,9,30
5998,27,3,2019,17,40,8,15,14,35
13044,12,6,2019,18,55,16,20,21,25
9646,12,6,2019,13,5,22,30,9,25
6451,27,6,2019,16,45,7,10,14,25
5281,24,6,2019,7,0,12,55,5,55
2228,1,5,2019,19,35,21,5,1,30
3943,1,6,2019,6,5,8,50,2,45
11753,15,6,2019,10,55,7,40,20,45
12819,24,6,2019,23,5,12,35,13,30
8728,21,3,2019,13,55,18,50,28,55
4812,9,5,2019,8,45,13,15,4,30
14151,1,5,2019,17,0,22,5,29,5
8452,1,5,2019,20,20,9,5,12,45
6762,24,3,2019,15,10,20,15,5,5
13817,12,3,2019,18,55,13,15,18,20
12898,21,5,2019,14,0,12,35,22,35
3480,6,4,2019,19,20,23,45,4,25
27992,1,3,2019,11,40,21,20,9,40
7791,21,3,2019,18,25,4,25,10,0
5704,21,3,2019,6,10,23,0,16,50
5268,21,5,2019,16,35,22,15,5,40
3898,6,6,2019,11,40,14,30,2,50
3847,15,3,2019,9,0,11,30,2,30
10877,12,6,2019,7,30,19,0,11,30
8371,9,4,2019,8,45,19,15,10,30
7038,6,6,2019,7,10,22,30,15,20
14571,9,6,2019,6,30,16,20,9,50
11841,9,6,2019,20,0,9,20,13,20
15129,18,5,2019,13,25,12,35,23,10
3841,15,6,2019,22,20,0,40,2,20
10262,24,6,2019,11,30,12,35,25,5
4460,6,4,2019,20,45,23,20,2,35
7648,3,3,2019,18,25,21,20,2,55
8610,6,6,2019,7,10,20,20,13,10
3597,18,6,2019,13,15,15,35,2,20
6442,24,6,2019,7,35,16,10,8,35
12351,9,3,2019,6,40,21,0,14,20
14067,21,5,2019,17,30,1,30,8,0
4823,15,5,2019,20,0,22,50,2,50
12102,24,3,2019,17,0,22,10,29,10
8040,24,5,2019,7,5,8,30,1,25
7648,3,3,2019,10,5,13,0,2,55
6582,9,5,2019,2,0,7,25,5,25
4668,12,6,2019,11,30,14,20,2,50
4823,1,4,2019,20,0,22,50,2,50
3873,1,5,2019,22,20,0,40,2,20
8476,18,5,2019,10,20,19,15,8,55
5636,27,5,2019,7,15,12,30,5,15
8586,12,5,2019,8,25,19,50,11,25
4823,6,6,2019,18,25,21,20,2,55
6881,6,3,2019,5,10,8,0,2,50
10844,9,5,2019,14,5,22,35,8,30
4226,24,4,2019,19,35,23,15,3,40
12373,9,5,2019,19,15,19,0,23,45
10697,6,6,2019,8,20,21,50,13,30
4995,3,6,2019,10,20,11,50,1,30
9443,24,6,2019,16,40,19,15,26,35
13029,18,5,2019,5,30,4,25,22,55
12347,21,3,2019,18,25,4,25,34,0
7408,9,6,2019,13,0,21,0,8,0
7064,1,4,2019,18,55,9,20,14,25
13843,6,3,2019,13,0,4,25,15,25
4174,12,4,2019,15,30,18,5,2,35
16294,15,5,2019,11,35,21,0,9,25
3841,18,5,2019,6,55,9,30,2,35
4423,15,6,2019,4,0,6,50,2,50
5201,12,6,2019,5,10,8,0,2,50
12599,3,3,2019,6,45,11,10,28,25
4049,21,5,2019,6,25,7,55,1,30
12797,24,5,2019,9,25,10,30,25,5
13067,24,5,2019,20,25,10,55,14,30
9345,24,5,2019,20,20,18,50,22,30
6818,21,5,2019,5,5,12,10,7,5
8040,3,5,2019,10,20,11,50,1,30
14300,12,6,2019,18,20,12,35,18,15
13727,15,5,2019,18,15,1,30,7,15
7832,21,3,2019,16,55,10,25,17,30
16259,9,3,2019,4,0,12,55,8,55
4823,27,6,2019,8,30,11,20,2,50
16736,6,3,2019,11,40,8,15,20,35
13217,6,6,2019,9,25,5,25,20,0
6637,27,3,2019,12,50,21,0,8,10
10844,9,6,2019,18,55,12,0,17,5
8401,21,3,2019,10,0,19,15,9,15
3873,12,4,2019,9,0,11,25,2,25
12410,24,6,2019,20,0,4,25,8,25
15129,18,5,2019,23,5,12,35,13,30
4423,1,5,2019,13,0,15,50,2,50
16079,27,5,2019,13,0,19,0,6,0
15894,6,6,2019,14,30,8,55,18,25
9103,15,5,2019,4,55,19,0,14,5
8991,12,6,2019,9,45,8,15,22,30
7893,1,4,2019,16,50,18,20,25,30
4575,3,3,2019,2,30,4,0,1,30
3873,3,5,2019,9,0,11,25,2,25
7832,21,3,2019,5,45,21,20,15,35
3597,1,5,2019,14,45,17,5,2,20
13759,24,3,2019,21,10,23,25,26,15
7229,27,5,2019,18,55,22,0,3,5
3873,15,4,2019,6,55,9,30,2,35
9794,15,5,2019,6,0,19,0,13,0
6681,27,3,2019,13,30,8,15,18,45
4423,21,4,2019,21,15,0,15,3,0
10844,15,5,2019,8,25,19,50,11,25
7258,1,6,2019,9,15,21,0,11,45
4995,12,6,2019,10,20,11,50,1,30
14924,9,6,2019,20,55,19,0,22,5
6590,15,3,2019,6,40,10,25,27,45
10262,3,6,2019,20,55,12,35,15,40
5515,9,3,2019,9,0,11,30,2,30
6643,27,3,2019,19,10,19,45,24,35
2754,24,6,2019,19,5,20,35,1,30
6493,9,6,2019,17,5,22,15,5,10
6218,24,5,2019,18,5,23,30,5,25
10861,6,6,2019,5,55,19,15,13,20
7094,6,3,2019,7,35,16,10,8,35
2227,24,3,2019,22,45,0,10,1,25
4544,21,4,2019,19,50,22,50,3,0
7664,21,3,2019,5,50,16,20,10,30
8016,27,6,2019,17,45,20,45,3,0
3807,27,5,2019,22,50,1,20,2,30
12698,3,6,2019,7,10,19,15,12,5
8586,24,5,2019,6,30,4,40,22,10
7064,1,4,2019,6,30,4,40,22,10
5601,9,6,2019,5,35,8,50,3,15
7317,21,5,2019,15,45,22,5,6,20
12797,6,5,2019,10,0,10,30,24,30
4226,6,4,2019,6,15,10,30,4,15
14151,12,5,2019,17,0,23,35,6,35
6628,27,3,2019,10,45,1,35,14,50
8033,9,3,2019,4,0,6,50,2,50
11200,1,6,2019,10,35,19,0,8,25
4804,24,6,2019,15,30,18,5,2,35
5192,12,6,2019,22,40,10,40,12,0
13014,12,6,2019,9,40,4,25,18,45
10844,21,5,2019,21,10,22,35,25,25
15603,6,3,2019,7,0,15,30,8,30
4239,3,4,2019,7,45,10,40,2,55
13044,12,6,2019,14,5,10,5,20,0
12898,27,5,2019,18,15,19,0,24,45
6013,1,4,2019,8,35,17,15,8,40
14781,6,5,2019,16,30,22,35,6,5
12557,21,3,2019,17,30,4,25,10,55
13875,6,3,2019,4,45,18,50,14,5
11507,15,6,2019,9,35,4,25,18,50
5510,18,6,2019,14,15,16,45,2,30
10198,24,3,2019,16,25,0,5,7,40
8355,12,6,2019,10,20,17,35,7,15
8016,1,6,2019,18,55,22,0,3,5
6314,27,5,2019,10,35,21,0,10,25
5831,9,3,2019,5,10,8,0,2,50
10262,24,6,2019,19,15,4,25,9,10
15136,6,3,2019,13,55,1,35,11,40
7832,21,3,2019,20,35,10,25,13,50
3859,24,3,2019,8,20,10,35,2,15
4174,6,4,2019,15,15,17,45,2,30
19225,6,3,2019,5,45,11,25,5,40
10518,9,3,2019,4,45,21,0,16,15
4823,6,4,2019,7,10,10,5,2,55
7276,24,3,2019,10,0,12,45,2,45
12192,9,6,2019,10,0,19,0,9,0
11410,1,6,2019,16,45,7,10,14,25
13033,21,5,2019,10,0,1,20,15,20
26890,1,3,2019,5,45,15,15,9,30
4804,27,6,2019,15,15,17,45,2,30
10844,15,5,2019,18,55,20,45,25,50
12436,12,6,2019,12,55,19,15,30,20
4823,21,6,2019,7,10,10,5,2,55
2227,3,6,2019,21,20,22,50,1,30
10262,1,6,2019,20,55,12,35,15,40
17024,3,3,2019,8,0,4,25,20,25
9296,27,3,2019,6,20,4,25,22,5
6094,6,6,2019,18,5,21,10,3,5
8586,9,6,2019,8,25,4,40,20,15
10919,15,6,2019,6,45,4,25,21,40
9495,9,6,2019,16,40,0,15,7,35
14714,12,6,2019,21,50,4,25,6,35
5201,24,6,2019,14,10,17,10,3,0
7090,27,3,2019,9,45,9,25,23,40
4575,15,5,2019,9,10,10,40,1,30
9646,15,5,2019,7,5,16,10,9,5
5636,12,6,2019,2,0,7,25,5,25
9646,15,6,2019,7,5,16,10,9,5
4050,9,3,2019,19,40,21,10,1,30
14714,9,6,2019,21,50,19,0,21,10
4804,18,6,2019,15,15,17,45,2,30
10577,9,6,2019,18,15,19,0,24,45
3898,15,6,2019,20,55,23,40,2,45
14571,6,6,2019,20,0,12,0,16,0
10919,15,6,2019,6,45,4,25,21,40
8016,18,6,2019,6,0,8,45,2,45
6287,21,3,2019,4,55,12,0,7,5
8366,6,6,2019,16,50,7,55,15,5
15400,6,3,2019,11,30,18,50,7,20
8553,3,3,2019,19,40,22,20,2,40
3841,9,4,2019,6,55,9,30,2,35
10021,9,4,2019,5,55,7,40,25,45
3597,24,6,2019,17,45,20,5,2,20
4332,24,5,2019,11,35,14,0,2,25
3898,21,6,2019,20,55,23,40,2,45
21375,6,3,2019,13,5,16,50,27,45
8610,6,6,2019,7,10,23,25,16,15
4804,15,6,2019,17,15,19,50,2,35
13591,1,6,2019,14,25,19,15,28,50
14781,6,5,2019,6,30,16,20,9,50
9134,15,3,2019,8,0,13,15,5,15
10493,9,6,2019,5,55,7,40,25,45
8147,24,3,2019,11,40,9,0,21,20
3873,21,6,2019,22,20,0,40,2,20
14571,9,6,2019,18,55,12,0,17,5
11003,3,3,2019,10,30,21,25,10,55
10262,3,6,2019,19,15,4,25,9,10
12719,21,3,2019,2,15,18,50,16,35
10262,24,6,2019,20,55,19,0,22,5
7171,21,6,2019,17,0,19,45,2,45
4423,27,4,2019,5,55,8,35,2,40
12616,9,3,2019,17,25,1,35,8,10
12970,1,6,2019,17,15,19,15,26,0
14914,24,3,2019,21,10,10,5,12,55
3210,6,5,2019,2,55,4,20,1,25
4632,21,4,2019,7,45,10,40,2,55
12373,9,5,2019,17,30,4,25,10,55
4804,15,6,2019,14,25,16,55,2,30
21829,3,3,2019,11,35,21,0,9,25
13587,1,6,2019,8,0,21,0,13,0
12819,27,6,2019,23,5,4,25,29,20
6151,27,3,2019,20,10,7,10,11,0
8016,1,6,2019,15,15,18,10,2,55
15135,6,3,2019,7,30,18,50,11,20
6794,21,5,2019,17,10,1,30,8,20
8610,15,5,2019,17,0,20,20,27,20
12723,18,5,2019,5,50,12,30,30,40
7662,6,6,2019,12,0,13,15,25,15
14343,9,3,2019,17,0,1,35,8,35
6795,1,6,2019,10,20,1,30,15,10
3873,9,5,2019,22,20,0,40,2,20
2754,12,6,2019,19,5,20,35,1,30
16666,6,3,2019,6,10,21,15,15,5
11098,1,6,2019,4,55,12,35,7,40
10539,9,6,2019,17,0,22,5,29,5
9929,27,5,2019,7,0,19,15,12,15
10844,12,5,2019,16,30,16,20,23,50
12692,6,6,2019,9,35,14,25,28,50
9212,21,3,2019,20,50,4,25,7,35
13727,15,5,2019,15,0,1,30,10,30
4282,15,6,2019,4,55,7,45,2,50
10844,24,5,2019,18,55,16,20,21,25
7480,27,6,2019,17,20,9,25,16,5
4823,1,5,2019,16,55,19,55,3,0
12373,18,5,2019,22,50,12,35,13,45
7215,21,3,2019,11,40,21,0,9,20
7480,9,5,2019,6,5,9,25,27,20
8143,24,6,2019,9,0,21,0,12,0
4823,3,5,2019,18,25,21,20,2,55
10844,6,6,2019,20,0,8,15,12,15
5621,12,4,2019,21,10,0,5,2,55
9555,18,5,2019,20,20,20,20,24,0
4777,21,3,2019,1,30,4,15,2,45
7648,3,3,2019,9,35,12,30,2,55
10308,1,4,2019,9,20,14,15,4,55
21219,24,5,2019,11,40,19,0,7,20
11319,6,5,2019,9,20,14,15,4,55
10844,15,5,2019,21,10,20,45,23,35
15078,9,5,2019,18,15,1,30,7,15
2017,1,5,2019,22,45,0,15,1,30
4409,1,6,2019,22,50,1,20,2,30
5054,9,6,2019,7,35,12,10,4,35
10111,15,3,2019,5,50,22,10,16,20
4273,18,3,2019,20,30,23,20,2,50
8728,21,3,2019,13,55,18,50,28,55
8576,24,5,2019,16,50,7,55,15,5
8016,3,6,2019,17,45,20,45,3,0
8016,9,6,2019,15,15,18,10,2,55
14151,18,5,2019,20,25,23,35,27,10
4423,15,4,2019,6,5,8,50,2,45
4050,15,6,2019,7,5,8,30,1,25
14781,6,5,2019,14,5,19,50,5,45
8586,15,5,2019,20,0,8,15,12,15
5162,21,5,2019,19,55,23,30,3,35
13731,9,6,2019,21,10,4,40,7,30
7438,21,3,2019,13,0,4,25,15,25
14151,15,5,2019,9,35,10,55,25,20
5613,12,4,2019,21,0,23,50,2,50
5380,15,5,2019,15,15,20,5,4,50
7438,21,3,2019,11,30,4,25,16,55
9646,1,6,2019,7,5,22,30,15,25
6853,15,5,2019,20,45,7,10,10,25
13555,18,3,2019,14,5,20,20,6,15
5883,15,6,2019,17,30,1,30,8,0
6171,9,3,2019,4,55,12,0,7,5
3175,21,5,2019,16,55,18,25,1,30
4832,27,3,2019,7,45,13,40,5,55
13377,1,6,2019,16,0,1,30,9,30
10262,24,6,2019,19,45,4,25,8,40
10262,1,6,2019,18,15,12,35,18,20
8603,18,5,2019,12,0,7,40,19,40
8586,6,6,2019,6,30,4,40,22,10
8452,21,5,2019,20,20,9,5,12,45
14231,24,3,2019,18,55,18,10,23,15
16289,21,5,2019,8,0,19,0,11,0
6860,3,3,2019,9,35,12,30,2,55
2754,9,5,2019,2,35,4,5,1,30
9646,9,6,2019,7,5,22,30,15,25
4667,27,5,2019,11,40,13,55,2,15
4804,21,4,2019,15,30,18,5,2,35
4545,9,3,2019,1,30,4,15,2,45
25735,1,3,2019,22,50,20,20,21,30
12647,21,3,2019,5,30,4,25,22,55
8586,1,5,2019,14,5,8,15,18,10
5277,9,6,2019,22,5,0,25,2,20
6206,27,3,2019,11,30,1,35,14,5
4483,12,4,2019,11,10,13,55,2,45
9870,24,5,2019,17,0,18,50,25,50
3841,27,6,2019,17,10,19,40,2,30
3815,27,3,2019,9,0,11,30,2,30
6860,24,3,2019,23,30,2,20,2,50
12121,1,5,2019,20,25,10,55,14,30
5963,27,3,2019,9,55,18,50,8,55
3625,6,6,2019,5,55,8,35,2,40
3841,15,6,2019,9,0,11,25,2,25
4823,12,6,2019,20,0,22,50,2,50
9646,12,6,2019,9,45,16,10,6,25
10152,27,5,2019,2,15,12,35,10,20
7514,3,6,2019,6,50,22,30,15,40
16736,6,3,2019,7,0,18,25,11,25
13584,6,5,2019,18,55,10,5,15,10
11222,21,5,2019,8,20,7,55,23,35
3850,1,5,2019,7,55,10,15,2,20
7608,24,3,2019,12,0,14,40,2,40
10844,12,5,2019,20,0,16,20,20,20
7408,9,6,2019,17,0,1,30,8,30
3687,18,5,2019,7,5,9,20,2,15
11726,3,3,2019,16,35,22,50,6,15
9663,6,5,2019,6,30,9,20,26,50
12829,24,3,2019,7,0,13,45,30,45
6069,27,6,2019,16,0,21,0,5,0
8529,12,6,2019,16,30,19,50,27,20
8085,9,5,2019,17,0,23,25,6,25
4878,15,5,2019,19,30,22,15,2,45
4077,3,4,2019,13,0,15,50,2,50
7605,9,5,2019,21,0,2,15,5,15
13014,15,6,2019,5,30,4,25,22,55
11600,3,3,2019,7,35,22,20,14,45
14151,12,5,2019,17,0,9,45,16,45
12497,24,6,2019,13,15,7,40,18,25
17024,6,3,2019,2,15,18,50,16,35
6300,9,3,2019,9,30,12,5,2,35
15147,6,3,2019,17,45,1,35,7,50
6795,1,6,2019,12,50,1,30,12,40
5755,3,3,2019,19,5,20,30,1,25
10203,12,5,2019,20,30,16,15,19,45
14714,6,6,2019,11,30,4,25,16,55
4545,18,3,2019,22,20,1,10,2,50
14781,15,5,2019,6,30,20,45,14,15
11602,12,3,2019,7,30,11,5,27,35
4049,6,5,2019,6,25,7,55,1,30
13029,9,5,2019,5,30,4,25,22,55
14571,9,6,2019,8,25,20,45,12,20
6961,9,6,2019,6,10,8,55,2,45
6381,15,5,2019,8,35,17,15,8,40
3841,1,4,2019,6,55,9,30,2,35
11538,21,3,2019,6,20,4,25,22,5
8610,6,5,2019,20,20,20,20,24,0
11552,6,3,2019,7,5,19,15,36,10
7408,1,6,2019,7,0,21,0,14,0
10262,27,6,2019,19,45,12,35,16,50
10991,6,5,2019,5,50,8,55,27,5
13587,9,6,2019,18,15,1,30,7,15
7480,15,5,2019,12,30,9,25,20,55
6351,9,3,2019,17,55,22,55,5,0
7153,27,5,2019,14,0,21,0,7,0
4409,6,5,2019,19,55,22,25,2,30
7228,15,5,2019,21,0,2,15,5,15
11667,27,3,2019,8,0,18,50,10,50
4649,12,6,2019,15,5,20,20,5,15
12592,9,5,2019,16,50,13,45,20,55
11789,12,6,2019,10,20,19,0,8,40
4667,1,6,2019,11,40,13,55,2,15
9719,21,5,2019,22,40,10,40,12,0
6902,27,3,2019,13,0,19,15,6,15
14781,21,5,2019,20,0,4,40,8,40
10844,18,5,2019,8,25,22,35,14,10
11522,24,3,2019,5,40,14,35,32,55
6121,21,4,2019,13,20,16,10,2,50
8610,6,6,2019,17,0,23,25,6,25
5620,24,3,2019,22,50,1,20,2,30
4804,27,5,2019,15,15,17,45,2,30
7005,27,5,2019,10,20,21,0,10,40
15129,1,5,2019,23,5,19,0,19,55
8586,24,5,2019,20,0,4,40,8,40
10197,18,5,2019,8,0,19,0,11,0
10667,27,3,2019,9,10,19,15,10,5
11160,12,6,2019,9,20,14,15,4,55
12488,27,5,2019,12,20,19,15,30,55
10844,18,5,2019,8,25,19,50,11,25
9968,3,6,2019,16,40,19,15,26,35
5198,18,5,2019,18,55,22,0,3,5
8586,1,5,2019,14,5,4,40,14,35
4332,18,5,2019,11,35,14,0,2,25
5069,6,5,2019,8,10,13,0,4,50
