Total_Stops,Route1,Route2,Route3,Route4,Route5,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Price,journey_day,journey_month,journey_year,Dept_Time_hour,Dept_Time_min,Arrival_Time_hour,Arrival_Time_min,dur_hour,dur_min
3,3,32,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13882,24,6,2019,9,25,4,25,19,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4823,6,5,2019,20,0,22,50,2,50
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4483,24,5,2019,23,55,2,45,2,50
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6961,12,6,2019,6,10,8,55,2,45
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9663,12,5,2019,18,55,10,5,15,10
3,3,0,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,16704,18,5,2019,23,5,4,25,29,20
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,4049,12,5,2019,9,10,10,40,1,30
0,4,8,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3807,24,3,2019,8,20,10,35,2,15
1,3,20,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6442,9,6,2019,6,50,22,30,15,40
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7832,15,3,2019,7,0,7,40,24,40
1,3,20,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6442,24,6,2019,8,35,22,30,13,55
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4823,21,4,2019,20,0,22,50,2,50
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13555,6,3,2019,5,45,5,5,23,20
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5135,6,4,2019,10,35,19,35,9,0
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3383,15,5,2019,23,55,2,45,2,50
1,3,0,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5842,15,6,2019,7,25,13,35,6,10
3,3,0,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,16704,18,5,2019,13,25,4,25,15,0
1,2,7,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8366,1,5,2019,16,50,7,55,15,5
0,1,19,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1965,9,5,2019,5,45,7,15,1,30
0,2,5,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3873,6,6,2019,17,10,19,40,2,30
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,27992,1,3,2019,8,0,20,20,12,20
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10678,6,6,2019,4,55,12,35,7,40
1,0,7,8,13,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,6824,21,3,2019,8,50,23,15,14,25
3,3,0,4,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,9443,12,6,2019,5,0,19,15,38,15
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13378,21,3,2019,7,5,19,15,12,10
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3943,1,5,2019,4,0,6,50,2,50
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7191,18,5,2019,11,25,21,0,9,35
0,0,13,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3625,27,6,2019,5,55,8,35,2,40
1,3,0,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6841,27,5,2019,7,25,13,35,6,10
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,11134,24,3,2019,16,55,23,25,6,30
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14571,6,6,2019,18,55,20,45,25,50
3,0,9,1,10,2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12346,1,3,2019,5,50,12,15,30,25
0,0,13,29,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4544,21,4,2019,17,45,20,45,3,0
3,3,34,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13376,9,6,2019,14,35,4,25,13,50
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11087,12,3,2019,18,55,12,25,17,30
0,2,5,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,5515,3,3,2019,9,0,11,30,2,30
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4804,27,6,2019,4,40,7,15,2,35
0,4,8,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3597,12,6,2019,13,15,15,35,2,20
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15353,6,3,2019,6,0,19,15,13,15
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9899,12,6,2019,6,30,16,20,9,50
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,7303,24,3,2019,18,25,21,20,2,55
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13817,12,3,2019,8,55,21,20,12,25
3,3,0,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,19329,6,3,2019,19,10,19,45,24,35
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,16289,12,6,2019,7,5,12,35,5,30
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9663,15,5,2019,18,55,10,5,15,10
3,3,20,22,5,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10975,3,6,2019,9,45,9,25,23,40
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4384,18,3,2019,10,20,12,55,2,35
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,14714,12,6,2019,9,0,19,0,10,0
3,3,34,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10919,12,6,2019,14,35,4,25,13,50
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14388,21,5,2019,14,5,4,40,14,35
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10877,15,6,2019,11,25,19,0,7,35
3,3,0,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,15129,9,5,2019,23,5,12,35,13,30
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7191,6,5,2019,7,30,21,0,13,30
1,2,7,3,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,6686,1,5,2019,23,30,7,45,8,15
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7530,3,6,2019,12,50,1,30,12,40
1,3,20,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6442,15,6,2019,7,35,22,30,14,55
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,10262,27,6,2019,9,0,12,35,27,35
1,0,7,8,13,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13817,12,3,2019,18,55,9,30,14,35
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,13626,12,6,2019,14,5,23,35,9,30
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14388,12,5,2019,18,55,10,5,15,10
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4804,27,4,2019,4,40,7,15,2,35
0,3,10,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5406,21,3,2019,14,30,17,35,3,5
1,3,6,6,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4611,3,4,2019,17,55,22,50,4,55
1,2,33,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,5069,9,6,2019,8,10,13,0,4,50
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3898,6,6,2019,7,45,10,40,2,55
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2754,6,6,2019,12,0,13,30,1,30
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6943,27,5,2019,15,0,1,30,10,30
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,14781,18,5,2019,5,45,18,15,12,30
1,3,7,6,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,16079,21,5,2019,13,0,19,0,6,0
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,8033,15,3,2019,16,55,19,45,2,50
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,6860,9,3,2019,18,25,21,20,2,55
1,3,7,6,13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,6953,27,3,2019,11,40,19,15,7,35
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4823,12,5,2019,7,10,10,5,2,55
0,2,5,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4174,9,4,2019,4,40,7,15,2,35
3,3,0,4,5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,12819,27,6,2019,13,25,19,0,29,35
1,2,7,3,13,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,9663,15,5,2019,21,10,4,40,7,30
0,2,5,29,13,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,3841,3,5,2019,6,55,9,30,2,35
0,3,10,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,5000,27,6,2019,5,35,8,50,3,15
3,0,9,10,6,5,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13366,1,3,2019,5,50,22,10,16,20
1,1,14,13,13,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,12395,6,3,2019,21,55,16,45,18,50
1,2,15,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,7452,15,5,2019,16,45,21,5,28,20
